x,y,elevation
-176.61956625323327,0.8351993349651318,250-500 m
-176.61920594846404,0.8351993349651318,250-500 m
-176.61884564369478,0.8351993349651318,250-500 m
-176.61848533892552,0.8351993349651318,250-500 m
-176.61812503415626,0.8351993349651318,250-500 m
-176.61776472938703,0.8351993349651318,250-500 m
-176.61740442461777,0.8351993349651318,250-500 m
-176.61704411984852,0.8351993349651318,250-500 m
-176.61668381507928,0.8351993349651318,250-500 m
-176.61632351031002,0.8351993349651318,250-500 m
-176.61596320554077,0.8351993349651318,250-500 m
-176.62497082477205,0.8348390301958808,250-500 m
-176.6246105200028,0.8348390301958808,250-500 m
-176.62425021523356,0.8348390301958808,250-500 m
-176.6238899104643,0.8348390301958808,250-500 m
-176.62352960569504,0.8348390301958808,250-500 m
-176.62316930092578,0.8348390301958808,250-500 m
-176.62280899615655,0.8348390301958808,250-500 m
-176.6224486913873,0.8348390301958808,250-500 m
-176.62208838661803,0.8348390301958808,250-500 m
-176.6217280818488,0.8348390301958808,250-500 m
-176.62136777707954,0.8348390301958808,250-500 m
-176.62100747231028,0.8348390301958808,250-500 m
-176.62064716754102,0.8348390301958808,250-500 m
-176.6202868627718,0.8348390301958808,250-500 m
-176.61992655800253,0.8348390301958808,250-500 m
-176.61956625323327,0.8348390301958808,250-500 m
-176.61920594846404,0.8348390301958808,250-500 m
-176.61884564369478,0.8348390301958808,250-500 m
-176.61848533892552,0.8348390301958808,250-500 m
-176.61812503415626,0.8348390301958808,250-500 m
-176.61776472938703,0.8348390301958808,250-500 m
-176.61740442461777,0.8348390301958808,250-500 m
-176.61704411984852,0.8348390301958808,250-500 m
-176.61668381507928,0.8348390301958808,250-500 m
-176.61632351031002,0.8348390301958808,250-500 m
-176.61596320554077,0.8348390301958808,250-500 m
-176.61560290077153,0.8348390301958808,250-500 m
-176.6253311295413,0.8344787254266297,250-500 m
-176.62497082477205,0.8344787254266297,250-500 m
-176.6246105200028,0.8344787254266297,250-500 m
-176.62425021523356,0.8344787254266297,250-500 m
-176.6238899104643,0.8344787254266297,250-500 m
-176.62352960569504,0.8344787254266297,250-500 m
-176.62316930092578,0.8344787254266297,250-500 m
-176.62280899615655,0.8344787254266297,250-500 m
-176.6224486913873,0.8344787254266297,250-500 m
-176.62208838661803,0.8344787254266297,250-500 m
-176.6217280818488,0.8344787254266297,250-500 m
-176.62136777707954,0.8344787254266297,250-500 m
-176.62100747231028,0.8344787254266297,250-500 m
-176.62064716754102,0.8344787254266297,250-500 m
-176.6202868627718,0.8344787254266297,250-500 m
-176.61992655800253,0.8344787254266297,250-500 m
-176.61956625323327,0.8344787254266297,250-500 m
-176.61920594846404,0.8344787254266297,250-500 m
-176.61884564369478,0.8344787254266297,250-500 m
-176.61848533892552,0.8344787254266297,250-500 m
-176.61812503415626,0.8344787254266297,250-500 m
-176.61776472938703,0.8344787254266297,250-500 m
-176.61740442461777,0.8344787254266297,250-500 m
-176.61704411984852,0.8344787254266297,250-500 m
-176.61668381507928,0.8344787254266297,250-500 m
-176.61632351031002,0.8344787254266297,250-500 m
-176.61596320554077,0.8344787254266297,250-500 m
-176.61560290077153,0.8344787254266297,250-500 m
-176.6260517390798,0.8341184206573786,250-500 m
-176.62569143431054,0.8341184206573786,250-500 m
-176.6253311295413,0.8341184206573786,250-500 m
-176.62497082477205,0.8341184206573786,250-500 m
-176.6246105200028,0.8341184206573786,250-500 m
-176.62425021523356,0.8341184206573786,250-500 m
-176.6238899104643,0.8341184206573786,250-500 m
-176.62352960569504,0.8341184206573786,250-500 m
-176.62316930092578,0.8341184206573786,250-500 m
-176.62280899615655,0.8341184206573786,250-500 m
-176.6224486913873,0.8341184206573786,250-500 m
-176.62208838661803,0.8341184206573786,250-500 m
-176.6217280818488,0.8341184206573786,250-500 m
-176.62136777707954,0.8341184206573786,250-500 m
-176.62100747231028,0.8341184206573786,250-500 m
-176.62064716754102,0.8341184206573786,250-500 m
-176.6202868627718,0.8341184206573786,250-500 m
-176.61992655800253,0.8341184206573786,250-500 m
-176.61956625323327,0.8341184206573786,250-500 m
-176.61920594846404,0.8341184206573786,250-500 m
-176.61884564369478,0.8341184206573786,250-500 m
-176.61848533892552,0.8341184206573786,250-500 m
-176.61812503415626,0.8341184206573786,250-500 m
-176.61776472938703,0.8341184206573786,250-500 m
-176.61740442461777,0.8341184206573786,250-500 m
-176.61704411984852,0.8341184206573786,250-500 m
-176.61668381507928,0.8341184206573786,250-500 m
-176.61632351031002,0.8341184206573786,250-500 m
-176.61596320554077,0.8341184206573786,250-500 m
-176.61560290077153,0.8341184206573786,250-500 m
-176.62641204384906,0.8337581158881275,250-500 m
-176.6260517390798,0.8337581158881275,250-500 m
-176.62569143431054,0.8337581158881275,250-500 m
-176.6253311295413,0.8337581158881275,250-500 m
-176.62497082477205,0.8337581158881275,250-500 m
-176.6246105200028,0.8337581158881275,250-500 m
-176.62425021523356,0.8337581158881275,250-500 m
-176.6238899104643,0.8337581158881275,250-500 m
-176.62352960569504,0.8337581158881275,250-500 m
-176.62316930092578,0.8337581158881275,250-500 m
-176.62280899615655,0.8337581158881275,250-500 m
-176.6224486913873,0.8337581158881275,250-500 m
-176.62208838661803,0.8337581158881275,250-500 m
-176.6217280818488,0.8337581158881275,250-500 m
-176.62136777707954,0.8337581158881275,250-500 m
-176.62100747231028,0.8337581158881275,250-500 m
-176.62064716754102,0.8337581158881275,250-500 m
-176.6202868627718,0.8337581158881275,250-500 m
-176.61992655800253,0.8337581158881275,250-500 m
-176.61956625323327,0.8337581158881275,250-500 m
-176.61920594846404,0.8337581158881275,250-500 m
-176.61884564369478,0.8337581158881275,250-500 m
-176.61848533892552,0.8337581158881275,250-500 m
-176.61812503415626,0.8337581158881275,250-500 m
-176.61776472938703,0.8337581158881275,250-500 m
-176.61740442461777,0.8337581158881275,250-500 m
-176.61704411984852,0.8337581158881275,250-500 m
-176.61668381507928,0.8337581158881275,250-500 m
-176.61632351031002,0.8337581158881275,250-500 m
-176.61596320554077,0.8337581158881275,250-500 m
-176.61560290077153,0.8337581158881275,250-500 m
-176.61524259600228,0.8337581158881275,250-500 m
-176.62713265338755,0.8333978111188765,250-500 m
-176.62677234861832,0.8333978111188765,250-500 m
-176.62641204384906,0.8333978111188765,250-500 m
-176.6260517390798,0.8333978111188765,250-500 m
-176.62569143431054,0.8333978111188765,250-500 m
-176.6253311295413,0.8333978111188765,250-500 m
-176.62497082477205,0.8333978111188765,250-500 m
-176.6246105200028,0.8333978111188765,250-500 m
-176.62425021523356,0.8333978111188765,250-500 m
-176.6238899104643,0.8333978111188765,250-500 m
-176.62352960569504,0.8333978111188765,250-500 m
-176.62316930092578,0.8333978111188765,250-500 m
-176.62280899615655,0.8333978111188765,250-500 m
-176.6224486913873,0.8333978111188765,250-500 m
-176.62208838661803,0.8333978111188765,250-500 m
-176.6217280818488,0.8333978111188765,250-500 m
-176.62136777707954,0.8333978111188765,250-500 m
-176.62100747231028,0.8333978111188765,250-500 m
-176.62064716754102,0.8333978111188765,250-500 m
-176.6202868627718,0.8333978111188765,250-500 m
-176.61992655800253,0.8333978111188765,250-500 m
-176.61956625323327,0.8333978111188765,250-500 m
-176.61920594846404,0.8333978111188765,250-500 m
-176.61884564369478,0.8333978111188765,250-500 m
-176.61848533892552,0.8333978111188765,250-500 m
-176.61812503415626,0.8333978111188765,250-500 m
-176.61776472938703,0.8333978111188765,250-500 m
-176.61740442461777,0.8333978111188765,250-500 m
-176.61704411984852,0.8333978111188765,250-500 m
-176.61668381507928,0.8333978111188765,250-500 m
-176.61632351031002,0.8333978111188765,250-500 m
-176.61596320554077,0.8333978111188765,250-500 m
-176.61560290077153,0.8333978111188765,250-500 m
-176.61524259600228,0.8333978111188765,250-500 m
-176.61488229123302,0.8333978111188765,250-500 m
-176.6274929581568,0.8330375063496254,250-500 m
-176.62713265338755,0.8330375063496254,250-500 m
-176.62677234861832,0.8330375063496254,250-500 m
-176.62641204384906,0.8330375063496254,250-500 m
-176.6260517390798,0.8330375063496254,250-500 m
-176.62569143431054,0.8330375063496254,250-500 m
-176.6253311295413,0.8330375063496254,250-500 m
-176.62497082477205,0.8330375063496254,250-500 m
-176.6246105200028,0.8330375063496254,250-500 m
-176.62425021523356,0.8330375063496254,250-500 m
-176.6238899104643,0.8330375063496254,250-500 m
-176.62352960569504,0.8330375063496254,250-500 m
-176.62316930092578,0.8330375063496254,250-500 m
-176.62280899615655,0.8330375063496254,250-500 m
-176.6224486913873,0.8330375063496254,250-500 m
-176.62208838661803,0.8330375063496254,250-500 m
-176.6217280818488,0.8330375063496254,250-500 m
-176.62136777707954,0.8330375063496254,250-500 m
-176.62100747231028,0.8330375063496254,250-500 m
-176.62064716754102,0.8330375063496254,250-500 m
-176.6202868627718,0.8330375063496254,250-500 m
-176.61992655800253,0.8330375063496254,250-500 m
-176.61956625323327,0.8330375063496254,250-500 m
-176.61920594846404,0.8330375063496254,250-500 m
-176.61884564369478,0.8330375063496254,250-500 m
-176.61848533892552,0.8330375063496254,250-500 m
-176.61812503415626,0.8330375063496254,250-500 m
-176.61776472938703,0.8330375063496254,250-500 m
-176.61740442461777,0.8330375063496254,250-500 m
-176.61704411984852,0.8330375063496254,250-500 m
-176.61668381507928,0.8330375063496254,250-500 m
-176.61632351031002,0.8330375063496254,250-500 m
-176.61596320554077,0.8330375063496254,250-500 m
-176.61560290077153,0.8330375063496254,250-500 m
-176.61524259600228,0.8330375063496254,250-500 m
-176.61488229123302,0.8330375063496254,250-500 m
-176.62785326292607,0.8326772015803744,250-500 m
-176.6274929581568,0.8326772015803744,250-500 m
-176.62713265338755,0.8326772015803744,250-500 m
-176.62677234861832,0.8326772015803744,250-500 m
-176.62641204384906,0.8326772015803744,250-500 m
-176.6260517390798,0.8326772015803744,250-500 m
-176.62569143431054,0.8326772015803744,250-500 m
-176.6253311295413,0.8326772015803744,250-500 m
-176.62497082477205,0.8326772015803744,250-500 m
-176.6246105200028,0.8326772015803744,250-500 m
-176.62425021523356,0.8326772015803744,250-500 m
-176.6238899104643,0.8326772015803744,250-500 m
-176.62352960569504,0.8326772015803744,250-500 m
-176.62316930092578,0.8326772015803744,250-500 m
-176.62280899615655,0.8326772015803744,250-500 m
-176.6224486913873,0.8326772015803744,250-500 m
-176.62208838661803,0.8326772015803744,250-500 m
-176.6217280818488,0.8326772015803744,250-500 m
-176.62136777707954,0.8326772015803744,250-500 m
-176.62100747231028,0.8326772015803744,250-500 m
-176.62064716754102,0.8326772015803744,250-500 m
-176.6202868627718,0.8326772015803744,250-500 m
-176.61992655800253,0.8326772015803744,250-500 m
-176.61956625323327,0.8326772015803744,250-500 m
-176.61920594846404,0.8326772015803744,250-500 m
-176.61884564369478,0.8326772015803744,250-500 m
-176.61848533892552,0.8326772015803744,250-500 m
-176.61812503415626,0.8326772015803744,250-500 m
-176.61776472938703,0.8326772015803744,250-500 m
-176.61740442461777,0.8326772015803744,250-500 m
-176.61704411984852,0.8326772015803744,250-500 m
-176.61668381507928,0.8326772015803744,250-500 m
-176.61632351031002,0.8326772015803744,250-500 m
-176.61596320554077,0.8326772015803744,250-500 m
-176.61560290077153,0.8326772015803744,250-500 m
-176.61524259600228,0.8326772015803744,250-500 m
-176.61488229123302,0.8326772015803744,250-500 m
-176.61380137692527,0.8326772015803744,250-500 m
-176.613441072156,0.8326772015803744,250-500 m
-176.6282135676953,0.8323168968111233,250-500 m
-176.62785326292607,0.8323168968111233,250-500 m
-176.6274929581568,0.8323168968111233,250-500 m
-176.62713265338755,0.8323168968111233,250-500 m
-176.62677234861832,0.8323168968111233,250-500 m
-176.62641204384906,0.8323168968111233,250-500 m
-176.6260517390798,0.8323168968111233,250-500 m
-176.62569143431054,0.8323168968111233,250-500 m
-176.6253311295413,0.8323168968111233,250-500 m
-176.62497082477205,0.8323168968111233,250-500 m
-176.6246105200028,0.8323168968111233,250-500 m
-176.62425021523356,0.8323168968111233,250-500 m
-176.6238899104643,0.8323168968111233,250-500 m
-176.62352960569504,0.8323168968111233,250-500 m
-176.62316930092578,0.8323168968111233,250-500 m
-176.62280899615655,0.8323168968111233,250-500 m
-176.6224486913873,0.8323168968111233,250-500 m
-176.62208838661803,0.8323168968111233,250-500 m
-176.6217280818488,0.8323168968111233,250-500 m
-176.62136777707954,0.8323168968111233,250-500 m
-176.62100747231028,0.8323168968111233,250-500 m
-176.62064716754102,0.8323168968111233,250-500 m
-176.6202868627718,0.8323168968111233,250-500 m
-176.61992655800253,0.8323168968111233,250-500 m
-176.61956625323327,0.8323168968111233,250-500 m
-176.61920594846404,0.8323168968111233,250-500 m
-176.61884564369478,0.8323168968111233,250-500 m
-176.61848533892552,0.8323168968111233,250-500 m
-176.61812503415626,0.8323168968111233,250-500 m
-176.61776472938703,0.8323168968111233,250-500 m
-176.61740442461777,0.8323168968111233,250-500 m
-176.61704411984852,0.8323168968111233,250-500 m
-176.61668381507928,0.8323168968111233,250-500 m
-176.61632351031002,0.8323168968111233,250-500 m
-176.61596320554077,0.8323168968111233,250-500 m
-176.61560290077153,0.8323168968111233,250-500 m
-176.61524259600228,0.8323168968111233,250-500 m
-176.61488229123302,0.8323168968111233,250-500 m
-176.61452198646376,0.8323168968111233,250-500 m
-176.61380137692527,0.8323168968111233,250-500 m
-176.613441072156,0.8323168968111233,250-500 m
-176.61308076738678,0.8323168968111233,250-500 m
-176.62857387246456,0.8319565920418722,250-500 m
-176.6282135676953,0.8319565920418722,250-500 m
-176.62785326292607,0.8319565920418722,250-500 m
-176.6274929581568,0.8319565920418722,250-500 m
-176.62713265338755,0.8319565920418722,250-500 m
-176.62677234861832,0.8319565920418722,250-500 m
-176.62641204384906,0.8319565920418722,250-500 m
-176.6260517390798,0.8319565920418722,250-500 m
-176.62569143431054,0.8319565920418722,250-500 m
-176.6253311295413,0.8319565920418722,250-500 m
-176.62497082477205,0.8319565920418722,250-500 m
-176.6246105200028,0.8319565920418722,250-500 m
-176.62425021523356,0.8319565920418722,250-500 m
-176.6238899104643,0.8319565920418722,250-500 m
-176.62352960569504,0.8319565920418722,250-500 m
-176.62316930092578,0.8319565920418722,250-500 m
-176.62280899615655,0.8319565920418722,250-500 m
-176.6224486913873,0.8319565920418722,250-500 m
-176.62208838661803,0.8319565920418722,250-500 m
-176.6217280818488,0.8319565920418722,250-500 m
-176.62136777707954,0.8319565920418722,250-500 m
-176.62100747231028,0.8319565920418722,250-500 m
-176.62064716754102,0.8319565920418722,250-500 m
-176.6202868627718,0.8319565920418722,250-500 m
-176.61992655800253,0.8319565920418722,250-500 m
-176.61956625323327,0.8319565920418722,250-500 m
-176.61920594846404,0.8319565920418722,250-500 m
-176.61884564369478,0.8319565920418722,250-500 m
-176.61848533892552,0.8319565920418722,250-500 m
-176.61812503415626,0.8319565920418722,250-500 m
-176.61776472938703,0.8319565920418722,250-500 m
-176.61740442461777,0.8319565920418722,250-500 m
-176.61704411984852,0.8319565920418722,250-500 m
-176.61668381507928,0.8319565920418722,250-500 m
-176.61632351031002,0.8319565920418722,250-500 m
-176.61596320554077,0.8319565920418722,250-500 m
-176.61560290077153,0.8319565920418722,250-500 m
-176.61524259600228,0.8319565920418722,250-500 m
-176.61488229123302,0.8319565920418722,250-500 m
-176.61452198646376,0.8319565920418722,250-500 m
-176.61416168169453,0.8319565920418722,250-500 m
-176.61380137692527,0.8319565920418722,250-500 m
-176.613441072156,0.8319565920418722,250-500 m
-176.61308076738678,0.8319565920418722,250-500 m
-176.61272046261752,0.8319565920418722,250-500 m
-176.62929448200308,0.8315962872726211,250-500 m
-176.62893417723382,0.8315962872726211,250-500 m
-176.62857387246456,0.8315962872726211,250-500 m
-176.6282135676953,0.8315962872726211,250-500 m
-176.62785326292607,0.8315962872726211,250-500 m
-176.6274929581568,0.8315962872726211,250-500 m
-176.62713265338755,0.8315962872726211,250-500 m
-176.62677234861832,0.8315962872726211,250-500 m
-176.62641204384906,0.8315962872726211,250-500 m
-176.6260517390798,0.8315962872726211,250-500 m
-176.62569143431054,0.8315962872726211,250-500 m
-176.6253311295413,0.8315962872726211,250-500 m
-176.62497082477205,0.8315962872726211,250-500 m
-176.6246105200028,0.8315962872726211,250-500 m
-176.62425021523356,0.8315962872726211,250-500 m
-176.6238899104643,0.8315962872726211,250-500 m
-176.62352960569504,0.8315962872726211,250-500 m
-176.62316930092578,0.8315962872726211,250-500 m
-176.62280899615655,0.8315962872726211,250-500 m
-176.6224486913873,0.8315962872726211,250-500 m
-176.62208838661803,0.8315962872726211,250-500 m
-176.6217280818488,0.8315962872726211,0-249.99 m
-176.62136777707954,0.8315962872726211,0-249.99 m
-176.62100747231028,0.8315962872726211,0-249.99 m
-176.62064716754102,0.8315962872726211,0-249.99 m
-176.6202868627718,0.8315962872726211,0-249.99 m
-176.61992655800253,0.8315962872726211,0-249.99 m
-176.61956625323327,0.8315962872726211,0-249.99 m
-176.61920594846404,0.8315962872726211,0-249.99 m
-176.61884564369478,0.8315962872726211,250-500 m
-176.61848533892552,0.8315962872726211,250-500 m
-176.61812503415626,0.8315962872726211,250-500 m
-176.61776472938703,0.8315962872726211,250-500 m
-176.61740442461777,0.8315962872726211,250-500 m
-176.61704411984852,0.8315962872726211,250-500 m
-176.61668381507928,0.8315962872726211,250-500 m
-176.61632351031002,0.8315962872726211,250-500 m
-176.61596320554077,0.8315962872726211,250-500 m
-176.61560290077153,0.8315962872726211,250-500 m
-176.61524259600228,0.8315962872726211,250-500 m
-176.61488229123302,0.8315962872726211,250-500 m
-176.61416168169453,0.8315962872726211,250-500 m
-176.61380137692527,0.8315962872726211,250-500 m
-176.613441072156,0.8315962872726211,250-500 m
-176.61308076738678,0.8315962872726211,250-500 m
-176.61272046261752,0.8315962872726211,250-500 m
-176.6296547867723,0.83123598250337,250-500 m
-176.62929448200308,0.83123598250337,250-500 m
-176.62893417723382,0.83123598250337,250-500 m
-176.62857387246456,0.83123598250337,250-500 m
-176.6282135676953,0.83123598250337,250-500 m
-176.62785326292607,0.83123598250337,250-500 m
-176.6274929581568,0.83123598250337,250-500 m
-176.62713265338755,0.83123598250337,250-500 m
-176.62677234861832,0.83123598250337,250-500 m
-176.62641204384906,0.83123598250337,250-500 m
-176.6260517390798,0.83123598250337,250-500 m
-176.62569143431054,0.83123598250337,250-500 m
-176.6253311295413,0.83123598250337,250-500 m
-176.62497082477205,0.83123598250337,250-500 m
-176.6246105200028,0.83123598250337,250-500 m
-176.62425021523356,0.83123598250337,250-500 m
-176.6238899104643,0.83123598250337,0-249.99 m
-176.62352960569504,0.83123598250337,0-249.99 m
-176.62316930092578,0.83123598250337,0-249.99 m
-176.62280899615655,0.83123598250337,0-249.99 m
-176.6224486913873,0.83123598250337,0-249.99 m
-176.62208838661803,0.83123598250337,0-249.99 m
-176.6217280818488,0.83123598250337,0-249.99 m
-176.62136777707954,0.83123598250337,0-249.99 m
-176.62100747231028,0.83123598250337,0-249.99 m
-176.62064716754102,0.83123598250337,0-249.99 m
-176.6202868627718,0.83123598250337,0-249.99 m
-176.61992655800253,0.83123598250337,0-249.99 m
-176.61956625323327,0.83123598250337,0-249.99 m
-176.61920594846404,0.83123598250337,0-249.99 m
-176.61884564369478,0.83123598250337,0-249.99 m
-176.61848533892552,0.83123598250337,0-249.99 m
-176.61812503415626,0.83123598250337,0-249.99 m
-176.61776472938703,0.83123598250337,0-249.99 m
-176.61740442461777,0.83123598250337,250-500 m
-176.61704411984852,0.83123598250337,250-500 m
-176.61668381507928,0.83123598250337,250-500 m
-176.61632351031002,0.83123598250337,250-500 m
-176.61596320554077,0.83123598250337,250-500 m
-176.61560290077153,0.83123598250337,250-500 m
-176.61524259600228,0.83123598250337,250-500 m
-176.61488229123302,0.83123598250337,250-500 m
-176.61452198646376,0.83123598250337,250-500 m
-176.61416168169453,0.83123598250337,250-500 m
-176.61380137692527,0.83123598250337,250-500 m
-176.613441072156,0.83123598250337,250-500 m
-176.61308076738678,0.83123598250337,250-500 m
-176.63073570108006,0.8308756777341191,250-500 m
-176.63037539631082,0.8308756777341191,250-500 m
-176.63001509154157,0.8308756777341191,250-500 m
-176.6296547867723,0.8308756777341191,250-500 m
-176.62929448200308,0.8308756777341191,250-500 m
-176.62893417723382,0.8308756777341191,250-500 m
-176.62857387246456,0.8308756777341191,250-500 m
-176.6282135676953,0.8308756777341191,250-500 m
-176.62785326292607,0.8308756777341191,250-500 m
-176.6274929581568,0.8308756777341191,250-500 m
-176.62713265338755,0.8308756777341191,250-500 m
-176.62677234861832,0.8308756777341191,250-500 m
-176.62641204384906,0.8308756777341191,250-500 m
-176.6260517390798,0.8308756777341191,250-500 m
-176.62569143431054,0.8308756777341191,250-500 m
-176.6253311295413,0.8308756777341191,250-500 m
-176.62497082477205,0.8308756777341191,250-500 m
-176.6246105200028,0.8308756777341191,0-249.99 m
-176.62425021523356,0.8308756777341191,0-249.99 m
-176.6238899104643,0.8308756777341191,0-249.99 m
-176.62352960569504,0.8308756777341191,0-249.99 m
-176.62316930092578,0.8308756777341191,0-249.99 m
-176.62280899615655,0.8308756777341191,0-249.99 m
-176.6224486913873,0.8308756777341191,0-249.99 m
-176.62208838661803,0.8308756777341191,0-249.99 m
-176.6217280818488,0.8308756777341191,0-249.99 m
-176.62136777707954,0.8308756777341191,0-249.99 m
-176.62100747231028,0.8308756777341191,0-249.99 m
-176.62064716754102,0.8308756777341191,0-249.99 m
-176.6202868627718,0.8308756777341191,0-249.99 m
-176.61992655800253,0.8308756777341191,0-249.99 m
-176.61956625323327,0.8308756777341191,0-249.99 m
-176.61920594846404,0.8308756777341191,0-249.99 m
-176.61884564369478,0.8308756777341191,0-249.99 m
-176.61848533892552,0.8308756777341191,0-249.99 m
-176.61812503415626,0.8308756777341191,0-249.99 m
-176.61776472938703,0.8308756777341191,0-249.99 m
-176.61740442461777,0.8308756777341191,0-249.99 m
-176.61704411984852,0.8308756777341191,250-500 m
-176.61668381507928,0.8308756777341191,250-500 m
-176.61632351031002,0.8308756777341191,250-500 m
-176.61596320554077,0.8308756777341191,250-500 m
-176.61560290077153,0.8308756777341191,250-500 m
-176.61524259600228,0.8308756777341191,250-500 m
-176.61488229123302,0.8308756777341191,250-500 m
-176.61452198646376,0.8308756777341191,250-500 m
-176.61416168169453,0.8308756777341191,250-500 m
-176.61380137692527,0.8308756777341191,250-500 m
-176.613441072156,0.8308756777341191,250-500 m
-176.61308076738678,0.8308756777341191,250-500 m
-176.63109600584932,0.830515372964868,250-500 m
-176.63073570108006,0.830515372964868,250-500 m
-176.63037539631082,0.830515372964868,250-500 m
-176.63001509154157,0.830515372964868,250-500 m
-176.6296547867723,0.830515372964868,250-500 m
-176.62929448200308,0.830515372964868,250-500 m
-176.62893417723382,0.830515372964868,250-500 m
-176.62857387246456,0.830515372964868,250-500 m
-176.6282135676953,0.830515372964868,250-500 m
-176.62785326292607,0.830515372964868,250-500 m
